stage	task	act	rho	H	beta	T	dt	init_scale	seed	conv_free	conv_nudge	accuracy	mse	mean_settle	osc_ratio	spectral_w1	spectral_w2	output_mag	seg_crossings
2	XOR	c19_r8	8	50	0.50	100	0.50	0.1	123	1.0000	1.0000	1.0000	0.037303	14.8	0.0000	0.6211	0.5897	0.3637	0.0
2	XOR	c19_r8	8	50	0.50	100	0.50	0.1	7	1.0000	1.0000	1.0000	0.037304	16.0	0.0000	0.4492	0.5961	0.3635	0.0
2	XOR	c19_r8	8	50	0.50	200	0.50	0.1	42	1.0000	1.0000	1.0000	0.037299	15.2	0.0000	0.6128	0.5921	0.3638	0.0
2	XOR	c19_r8	8	50	0.50	200	0.50	0.1	123	1.0000	1.0000	1.0000	0.037303	14.8	0.0000	0.6211	0.5897	0.3637	0.0
2	XOR	c19_r8	8	50	0.50	200	0.50	0.1	7	1.0000	1.0000	1.0000	0.037304	16.0	0.0000	0.4492	0.5961	0.3635	0.0
2	XOR	c19_r8	8	50	1.00	20	0.50	0.1	42	0.2500	1.0000	0.5000	0.224612	6.0	0.7500	0.4744	0.6037	0.4132	0.0
2	XOR	c19_r8	8	50	1.00	20	0.50	0.1	123	0.5000	0.7500	0.7500	0.223751	7.0	0.2500	0.4336	0.6081	0.2120	0.0
2	XOR	c19_r8	8	50	1.00	20	0.50	0.1	7	1.0000	0.5000	0.5000	0.503697	8.8	0.0000	0.4189	0.6223	0.0162	0.0
2	XOR	c19_r8	8	50	1.00	50	0.50	0.1	42	0.7500	1.0000	0.5000	0.311024	8.7	0.0000	0.4193	0.5952	0.1222	0.0
2	XOR	c19_r8	8	50	1.00	50	0.50	0.1	123	1.0000	1.0000	0.5000	0.414524	11.2	0.2500	0.3911	0.6093	0.0580	0.0
2	XOR	c19_r8	8	50	1.00	50	0.50	0.1	7	1.0000	1.0000	0.5000	0.386025	15.0	0.0000	0.3852	0.6249	0.0741	0.0
2	XOR	c19_r8	8	50	1.00	100	0.50	0.1	42	1.0000	1.0000	0.7500	0.163592	25.0	0.0000	0.4138	0.6080	0.2469	0.0
2	XOR	c19_r8	8	50	1.00	100	0.50	0.1	123	1.0000	1.0000	0.5000	0.423263	10.0	0.0000	0.3711	0.6156	0.0507	0.0
2	XOR	c19_r8	8	50	1.00	100	0.50	0.1	7	0.7500	1.0000	0.5000	0.309016	8.0	0.2500	0.3875	0.6284	0.1355	0.0
2	XOR	c19_r8	8	50	1.00	200	0.50	0.1	42	1.0000	1.0000	0.7500	0.173253	19.5	0.0000	0.4073	0.6031	0.2462	0.0
2	XOR	c19_r8	8	50	1.00	200	0.50	0.1	123	1.0000	1.0000	0.5000	0.431395	9.8	0.0000	0.3689	0.6145	0.0460	0.0
2	XOR	c19_r8	8	50	1.00	200	0.50	0.1	7	1.0000	1.0000	0.7500	0.238095	14.5	0.0000	0.3822	0.6365	0.2129	0.0
2	XOR	c19_r16	16	10	0.10	20	0.50	0.1	42	1.0000	1.0000	1.0000	0.000001	11.5	0.0000	0.6516	0.3672	0.5006	0.0
2	XOR	c19_r16	16	10	0.10	20	0.50	0.1	123	1.0000	1.0000	1.0000	0.000070	11.5	0.0000	0.8038	0.6032	0.5032	0.0
2	XOR	c19_r16	16	10	0.10	20	0.50	0.1	7	1.0000	1.0000	1.0000	0.000455	11.2	0.0000	0.8346	0.7470	0.5090	0.0
2	XOR	c19_r16	16	10	0.10	50	0.50	0.1	42	1.0000	1.0000	1.0000	0.000000	9.8	0.0000	0.5373	0.3734	0.5000	0.0
2	XOR	c19_r16	16	10	0.10	50	0.50	0.1	123	1.0000	1.0000	1.0000	0.000000	11.0	0.0000	0.4572	0.3568	0.5000	0.0
2	XOR	c19_r16	16	10	0.10	50	0.50	0.1	7	1.0000	1.0000	1.0000	0.000000	11.8	0.0000	0.6268	0.3532	0.5002	0.0
2	XOR	c19_r16	16	10	0.10	100	0.50	0.1	42	1.0000	1.0000	1.0000	0.000000	10.5	0.2500	0.5222	0.3705	0.5000	0.0
2	XOR	c19_r16	16	10	0.10	100	0.50	0.1	123	1.0000	1.0000	1.0000	0.000000	11.0	0.0000	0.4560	0.3568	0.5000	0.0
2	XOR	c19_r16	16	10	0.10	100	0.50	0.1	7	1.0000	1.0000	1.0000	0.000000	11.8	0.0000	0.6296	0.3561	0.5003	0.0
2	XOR	c19_r16	16	10	0.10	200	0.50	0.1	42	1.0000	1.0000	1.0000	0.000000	10.5	0.0000	0.5220	0.3706	0.5000	0.0
2	XOR	c19_r16	16	10	0.10	200	0.50	0.1	123	1.0000	1.0000	1.0000	0.000000	11.0	0.0000	0.4563	0.3568	0.5000	0.0
2	XOR	c19_r16	16	10	0.10	200	0.50	0.1	7	1.0000	1.0000	1.0000	0.000000	12.0	0.0000	0.6336	0.3594	0.5001	0.0
2	XOR	c19_r16	16	10	0.50	20	0.50	0.1	42	1.0000	1.0000	1.0000	0.000000	11.2	0.0000	0.5230	0.4527	0.5003	0.0
2	XOR	c19_r16	16	10	0.50	20	0.50	0.1	123	0.7500	1.0000	1.0000	0.000714	11.7	0.2500	0.5665	0.3415	0.5125	0.0
2	XOR	c19_r16	16	10	0.50	20	0.50	0.1	7	1.0000	1.0000	1.0000	0.001476	11.5	0.0000	0.6976	0.4299	0.5049	0.0
2	XOR	c19_r16	16	10	0.50	50	0.50	0.1	42	1.0000	1.0000	1.0000	0.000101	13.0	0.0000	0.4550	0.3981	0.5065	0.0
2	XOR	c19_r16	16	10	0.50	50	0.50	0.1	123	1.0000	1.0000	1.0000	0.000000	14.0	0.0000	0.4348	0.3644	0.5002	0.0
2	XOR	c19_r16	16	10	0.50	50	0.50	0.1	7	1.0000	1.0000	1.0000	0.000011	13.5	0.0000	0.5560	0.3763	0.4998	0.0
2	XOR	c19_r16	16	10	0.50	100	0.50	0.1	42	1.0000	1.0000	1.0000	0.000084	13.0	0.0000	0.4533	0.3986	0.4952	0.0
2	XOR	c19_r16	16	10	0.50	100	0.50	0.1	123	1.0000	1.0000	1.0000	0.000001	14.0	0.0000	0.4356	0.3645	0.4998	0.0
2	XOR	c19_r16	16	10	0.50	100	0.50	0.1	7	1.0000	1.0000	1.0000	0.000016	13.5	0.0000	0.5578	0.3751	0.4995	0.0
2	XOR	c19_r16	16	10	0.50	200	0.50	0.1	42	1.0000	1.0000	1.0000	0.000087	13.0	0.0000	0.4531	0.3984	0.4951	0.0
2	XOR	c19_r16	16	10	0.50	200	0.50	0.1	123	1.0000	1.0000	1.0000	0.000001	14.0	0.0000	0.4356	0.3645	0.4998	0.0
2	XOR	c19_r16	16	10	0.50	200	0.50	0.1	7	1.0000	1.0000	1.0000	0.000004	13.5	0.0000	0.5647	0.3747	0.5013	0.0
2	XOR	c19_r16	16	10	1.00	20	0.50	0.1	42	0.5000	1.0000	1.0000	0.000021	9.0	0.5000	0.4340	0.3706	0.5040	0.0
2	XOR	c19_r16	16	10	1.00	20	0.50	0.1	123	0.7500	0.7500	1.0000	0.001110	10.7	0.2500	0.6117	0.3475	0.5102	0.0
2	XOR	c19_r16	16	10	1.00	20	0.50	0.1	7	0.7500	0.7500	1.0000	0.001157	10.3	0.2500	0.8190	0.3325	0.5044	0.0
2	XOR	c19_r16	16	10	1.00	50	0.50	0.1	42	1.0000	1.0000	1.0000	0.000028	15.2	0.0000	0.3966	0.3955	0.4998	0.0
2	XOR	c19_r16	16	10	1.00	50	0.50	0.1	123	1.0000	1.0000	1.0000	0.000001	19.0	0.0000	0.5751	0.3619	0.5007	0.0
2	XOR	c19_r16	16	10	1.00	50	0.50	0.1	7	1.0000	1.0000	1.0000	0.000003	18.8	0.2500	0.6085	0.3459	0.5012	0.0
2	XOR	c19_r16	16	10	1.00	100	0.50	0.1	42	1.0000	1.0000	1.0000	0.000028	15.2	0.0000	0.3968	0.3961	0.4998	0.0
2	XOR	c19_r16	16	10	1.00	100	0.50	0.1	123	1.0000	1.0000	1.0000	0.000001	15.2	0.0000	0.5923	0.3620	0.5005	0.0
2	XOR	c19_r16	16	10	1.00	100	0.50	0.1	7	1.0000	1.0000	1.0000	0.000043	24.8	0.0000	0.5845	0.3427	0.4970	0.0
2	XOR	c19_r16	16	10	1.00	200	0.50	0.1	42	1.0000	1.0000	1.0000	0.000028	15.2	0.0000	0.3968	0.3961	0.4998	0.0
2	XOR	c19_r16	16	10	1.00	200	0.50	0.1	123	1.0000	1.0000	1.0000	0.000001	15.8	0.0000	0.5913	0.3594	0.5004	0.0
2	XOR	c19_r16	16	10	1.00	200	0.50	0.1	7	1.0000	1.0000	1.0000	0.000020	23.5	0.0000	0.5814	0.3411	0.4984	0.0
2	XOR	c19_r16	16	20	0.10	20	0.50	0.1	42	1.0000	1.0000	1.0000	0.000018	10.8	0.0000	0.5804	0.3594	0.5023	0.0
2	XOR	c19_r16	16	20	0.10	20	0.50	0.1	123	1.0000	1.0000	1.0000	0.000000	9.5	0.2500	0.6178	0.4491	0.5002	0.0
2	XOR	c19_r16	16	20	0.10	20	0.50	0.1	7	1.0000	1.0000	1.0000	0.000000	9.5	0.2500	0.5814	0.4705	0.5001	0.0
2	XOR	c19_r16	16	20	0.10	50	0.50	0.1	42	1.0000	1.0000	1.0000	0.000000	11.2	0.0000	0.5384	0.3855	0.5001	0.0
2	XOR	c19_r16	16	20	0.10	50	0.50	0.1	123	1.0000	1.0000	1.0000	0.000004	10.0	0.0000	0.6085	0.3445	0.5013	0.0
2	XOR	c19_r16	16	20	0.10	50	0.50	0.1	7	1.0000	1.0000	1.0000	0.000000	9.2	0.0000	0.6313	0.4857	0.5000	0.0
2	XOR	c19_r16	16	20	0.10	100	0.50	0.1	42	1.0000	1.0000	1.0000	0.000000	11.2	0.0000	0.5384	0.3855	0.5001	0.0
2	XOR	c19_r16	16	20	0.10	100	0.50	0.1	123	1.0000	1.0000	1.0000	0.000004	10.0	0.0000	0.6079	0.3444	0.5014	0.0
2	XOR	c19_r16	16	20	0.10	100	0.50	0.1	7	1.0000	1.0000	1.0000	0.000000	9.2	0.0000	0.6309	0.4852	0.5000	0.0
2	XOR	c19_r16	16	20	0.10	200	0.50	0.1	42	1.0000	1.0000	1.0000	0.000000	11.2	0.0000	0.5384	0.3855	0.5001	0.0
2	XOR	c19_r16	16	20	0.10	200	0.50	0.1	123	1.0000	1.0000	1.0000	0.000004	10.0	0.0000	0.6079	0.3444	0.5014	0.0
2	XOR	c19_r16	16	20	0.10	200	0.50	0.1	7	1.0000	1.0000	1.0000	0.000000	9.2	0.0000	0.6309	0.4852	0.5000	0.0
2	XOR	c19_r16	16	20	0.50	20	0.50	0.1	42	0.7500	1.0000	1.0000	0.000673	8.7	0.0000	0.3443	0.3830	0.5157	0.0
2	XOR	c19_r16	16	20	0.50	20	0.50	0.1	123	0.7500	1.0000	1.0000	0.003754	9.3	0.0000	0.5939	0.3235	0.4816	0.0
2	XOR	c19_r16	16	20	0.50	20	0.50	0.1	7	0.7500	1.0000	1.0000	0.000070	9.3	0.0000	0.5548	0.3563	0.5040	0.0
2	XOR	c19_r16	16	20	0.50	50	0.50	0.1	42	1.0000	1.0000	1.0000	0.000000	14.5	0.0000	0.4505	0.3916	0.5003	0.0
2	XOR	c19_r16	16	20	0.50	50	0.50	0.1	123	1.0000	1.0000	1.0000	0.000011	12.5	0.0000	0.5343	0.3478	0.5025	0.0
2	XOR	c19_r16	16	20	0.50	50	0.50	0.1	7	1.0000	1.0000	1.0000	0.000264	11.2	0.0000	0.5545	0.4113	0.4913	0.0
2	XOR	c19_r16	16	20	0.50	100	0.50	0.1	42	1.0000	1.0000	1.0000	0.000000	14.8	0.2500	0.4481	0.3915	0.5004	0.0
2	XOR	c19_r16	16	20	0.50	100	0.50	0.1	123	1.0000	1.0000	1.0000	0.000049	12.2	0.0000	0.5402	0.3463	0.5029	0.0
2	XOR	c19_r16	16	20	0.50	100	0.50	0.1	7	1.0000	1.0000	1.0000	0.000253	11.0	0.0000	0.5549	0.4125	0.4915	0.0
2	XOR	c19_r16	16	20	0.50	200	0.50	0.1	42	1.0000	1.0000	1.0000	0.000000	14.8	0.0000	0.4481	0.3915	0.5004	0.0
2	XOR	c19_r16	16	20	0.50	200	0.50	0.1	123	1.0000	1.0000	1.0000	0.000050	12.2	0.0000	0.5403	0.3463	0.5029	0.0
2	XOR	c19_r16	16	20	0.50	200	0.50	0.1	7	1.0000	1.0000	1.0000	0.000260	11.2	0.0000	0.5529	0.4120	0.4914	0.0
2	XOR	c19_r16	16	20	1.00	20	0.50	0.1	42	0.7500	1.0000	1.0000	0.000955	13.3	0.2500	0.5626	0.3531	0.5177	0.0
2	XOR	c19_r16	16	20	1.00	20	0.50	0.1	123	0.7500	1.0000	1.0000	0.001314	12.0	0.2500	0.6018	0.3432	0.5211	0.0
2	XOR	c19_r16	16	20	1.00	20	0.50	0.1	7	0.5000	1.0000	1.0000	0.000044	9.0	0.2500	0.5043	0.3578	0.5001	0.0
2	XOR	c19_r16	16	20	1.00	50	0.50	0.1	42	1.0000	1.0000	1.0000	0.000206	14.8	0.0000	0.4733	0.3513	0.4935	0.0
2	XOR	c19_r16	16	20	1.00	50	0.50	0.1	123	1.0000	1.0000	1.0000	0.000070	16.8	0.0000	0.4580	0.3312	0.5046	0.0
2	XOR	c19_r16	16	20	1.00	50	0.50	0.1	7	1.0000	1.0000	1.0000	0.000001	19.5	0.0000	0.4912	0.3704	0.5001	0.0
2	XOR	c19_r16	16	20	1.00	100	0.50	0.1	42	1.0000	1.0000	1.0000	0.000186	14.8	0.0000	0.4711	0.3527	0.4940	0.0
2	XOR	c19_r16	16	20	1.00	100	0.50	0.1	123	1.0000	1.0000	1.0000	0.000233	16.5	0.0000	0.4549	0.3337	0.5081	0.0
2	XOR	c19_r16	16	20	1.00	100	0.50	0.1	7	1.0000	1.0000	1.0000	0.000000	28.0	0.0000	0.4759	0.3613	0.5002	0.0
2	XOR	c19_r16	16	20	1.00	200	0.50	0.1	42	1.0000	1.0000	1.0000	0.000180	14.8	0.0000	0.4700	0.3530	0.4941	0.0
2	XOR	c19_r16	16	20	1.00	200	0.50	0.1	123	1.0000	1.0000	1.0000	0.000233	16.5	0.0000	0.4328	0.3340	0.5081	0.0
2	XOR	c19_r16	16	20	1.00	200	0.50	0.1	7	1.0000	1.0000	1.0000	0.000000	17.5	0.0000	0.4901	0.3673	0.5002	0.0
2	XOR	c19_r16	16	50	0.10	20	0.50	0.1	42	1.0000	1.0000	1.0000	0.000000	9.0	0.2500	0.7392	0.4427	0.5002	0.0
2	XOR	c19_r16	16	50	0.10	20	0.50	0.1	123	1.0000	1.0000	1.0000	0.000000	9.0	0.2500	0.7423	0.4342	0.5001	0.0
2	XOR	c19_r16	16	50	0.10	20	0.50	0.1	7	1.0000	1.0000	1.0000	0.000000	9.0	0.2500	0.7061	0.4424	0.5001	0.0
2	XOR	c19_r16	16	50	0.10	50	0.50	0.1	42	1.0000	1.0000	1.0000	0.000000	9.0	0.0000	0.7420	0.4443	0.5004	0.0
2	XOR	c19_r16	16	50	0.10	50	0.50	0.1	123	1.0000	1.0000	1.0000	0.000000	9.0	0.0000	0.7441	0.4363	0.5003	0.0
2	XOR	c19_r16	16	50	0.10	50	0.50	0.1	7	1.0000	1.0000	1.0000	0.031526	12.0	0.0000	0.8572	0.5038	0.3745	0.0
2	XOR	c19_r16	16	50	0.10	100	0.50	0.1	42	1.0000	1.0000	1.0000	0.000000	9.0	0.2500	0.7424	0.4442	0.5004	0.0
2	XOR	c19_r16	16	50	0.10	100	0.50	0.1	123	1.0000	1.0000	1.0000	0.000000	9.0	0.0000	0.7441	0.4363	0.5003	0.0
2	XOR	c19_r16	16	50	0.10	100	0.50	0.1	7	1.0000	1.0000	1.0000	0.031526	12.0	0.0000	0.8610	0.5093	0.3745	0.0
2	XOR	c19_r16	16	50	0.10	200	0.50	0.1	42	1.0000	1.0000	1.0000	0.000000	9.0	0.0000	0.7424	0.4442	0.5004	0.0
2	XOR	c19_r16	16	50	0.10	200	0.50	0.1	123	1.0000	1.0000	1.0000	0.000000	9.0	0.0000	0.7441	0.4363	0.5003	0.0
2	XOR	c19_r16	16	50	0.10	200	0.50	0.1	7	1.0000	1.0000	1.0000	0.031526	12.0	0.0000	0.8610	0.5093	0.3745	0.0
2	XOR	c19_r16	16	50	0.50	20	0.50	0.1	42	1.0000	1.0000	1.0000	0.001699	12.2	0.0000	0.6878	0.3302	0.5316	0.0
2	XOR	c19_r16	16	50	0.50	20	0.50	0.1	123	1.0000	1.0000	1.0000	0.000717	12.0	0.0000	0.6822	0.3295	0.5194	0.0
2	XOR	c19_r16	16	50	0.50	20	0.50	0.1	7	1.0000	1.0000	1.0000	0.000009	10.5	0.2500	0.5978	0.4503	0.5023	0.0
2	XOR	c19_r16	16	50	0.50	50	0.50	0.1	42	1.0000	1.0000	1.0000	0.000370	12.0	0.0000	0.6405	0.3414	0.4895	0.0
2	XOR	c19_r16	16	50	0.50	50	0.50	0.1	123	1.0000	1.0000	1.0000	0.000595	12.0	0.0000	0.6363	0.3541	0.5127	0.0
2	XOR	c19_r16	16	50	0.50	50	0.50	0.1	7	1.0000	1.0000	1.0000	0.000000	10.2	0.0000	0.6116	0.4588	0.5004	0.0
2	XOR	c19_r16	16	50	0.50	100	0.50	0.1	42	1.0000	1.0000	1.0000	0.000384	12.0	0.0000	0.6405	0.3414	0.4894	0.0
2	XOR	c19_r16	16	50	0.50	100	0.50	0.1	123	1.0000	1.0000	1.0000	0.000593	12.0	0.0000	0.6362	0.3542	0.5128	0.0
2	XOR	c19_r16	16	50	0.50	100	0.50	0.1	7	1.0000	1.0000	1.0000	0.000305	12.0	0.0000	0.6038	0.3643	0.5115	0.0
2	XOR	c19_r16	16	50	0.50	200	0.50	0.1	42	1.0000	1.0000	1.0000	0.000384	12.0	0.0000	0.6405	0.3414	0.4894	0.0
2	XOR	c19_r16	16	50	0.50	200	0.50	0.1	123	1.0000	1.0000	1.0000	0.000593	12.0	0.0000	0.6362	0.3542	0.5128	0.0
2	XOR	c19_r16	16	50	0.50	200	0.50	0.1	7	1.0000	1.0000	1.0000	0.000068	12.0	0.0000	0.6238	0.3775	0.5032	0.0
2	XOR	c19_r16	16	50	1.00	20	0.50	0.1	42	1.0000	0.7500	1.0000	0.028039	12.5	0.0000	0.6546	0.3760	0.4769	0.0
2	XOR	c19_r16	16	50	1.00	20	0.50	0.1	123	0.5000	1.0000	1.0000	0.002465	9.0	0.0000	0.6197	0.3601	0.5218	0.0
2	XOR	c19_r16	16	50	1.00	20	0.50	0.1	7	0.7500	1.0000	1.0000	0.000091	12.0	0.0000	0.5583	0.3438	0.5064	0.0
2	XOR	c19_r16	16	50	1.00	50	0.50	0.1	42	1.0000	1.0000	1.0000	0.001193	16.5	0.0000	0.5634	0.3451	0.5277	0.0
2	XOR	c19_r16	16	50	1.00	50	0.50	0.1	123	1.0000	1.0000	1.0000	0.000357	15.8	0.0000	0.5567	0.3415	0.5143	0.0
2	XOR	c19_r16	16	50	1.00	50	0.50	0.1	7	1.0000	1.0000	1.0000	0.000003	15.5	0.0000	0.5014	0.3508	0.5002	0.0
2	XOR	c19_r16	16	50	1.00	100	0.50	0.1	42	1.0000	1.0000	1.0000	0.001180	16.5	0.0000	0.5623	0.3456	0.5278	0.0
2	XOR	c19_r16	16	50	1.00	100	0.50	0.1	123	1.0000	1.0000	1.0000	0.000507	15.8	0.0000	0.5555	0.3424	0.5170	0.0
2	XOR	c19_r16	16	50	1.00	100	0.50	0.1	7	1.0000	1.0000	1.0000	0.000092	14.5	0.2500	0.5799	0.3475	0.4969	0.0
2	XOR	c19_r16	16	50	1.00	200	0.50	0.1	42	1.0000	1.0000	1.0000	0.001235	16.5	0.0000	0.5619	0.3458	0.5284	0.0
2	XOR	c19_r16	16	50	1.00	200	0.50	0.1	123	1.0000	1.0000	1.0000	0.000541	15.8	0.0000	0.5550	0.3426	0.5175	0.0
2	XOR	c19_r16	16	50	1.00	200	0.50	0.1	7	1.0000	1.0000	1.0000	0.000093	14.5	0.0000	0.5793	0.3475	0.4969	0.0
2	XOR	relu	0	10	0.10	20	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	7.8	0.0000	2.0375	0.8152	0.0000	0.0
2	XOR	relu	0	10	0.10	20	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	6.0	1.0000	315.9744	222004.1250	0.0000	0.0
2	XOR	relu	0	10	0.10	20	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.0	0.0000	1.8766	0.7735	0.0000	0.0
2	XOR	relu	0	10	0.10	50	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	7.8	0.0000	2.0373	0.8152	0.0000	0.0
2	XOR	relu	0	10	0.10	50	0.50	1.0	123	1.0000	1.0000	1.0000	0.000004	21.0	0.0000	1.8694	1.0740	0.5016	0.0
2	XOR	relu	0	10	0.10	50	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.0	0.0000	1.8765	0.7735	0.0000	0.0
2	XOR	relu	0	10	0.10	100	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	7.8	0.0000	2.0373	0.8152	0.0000	0.0
2	XOR	relu	0	10	0.10	100	0.50	1.0	123	1.0000	1.0000	1.0000	0.000006	21.0	0.0000	1.8804	1.0964	0.5009	0.0
2	XOR	relu	0	10	0.10	100	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.0	0.0000	1.8765	0.7735	0.0000	0.0
2	XOR	relu	0	10	0.10	200	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	7.8	0.0000	2.0373	0.8152	0.0000	0.0
2	XOR	relu	0	10	0.10	200	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	9.8	0.0000	1.9077	0.6987	0.0000	0.0
2	XOR	relu	0	10	0.10	200	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.0	0.0000	1.8765	0.7735	0.0000	0.0
2	XOR	relu	0	10	0.50	20	0.50	1.0	42	0.5000	1.0000	1.0000	0.004726	9.0	0.0000	2.2745	1.1473	0.5375	0.0
2	XOR	relu	0	10	0.50	20	0.50	1.0	123	0.2500	1.0000	1.0000	0.011483	16.0	0.2500	2.0341	1.1563	0.5867	0.0
2	XOR	relu	0	10	0.50	20	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	9.8	0.0000	2.0948	0.9744	0.0000	0.0
2	XOR	relu	0	10	0.50	50	0.50	1.0	42	0.7500	1.0000	1.0000	0.000042	13.0	0.0000	2.0248	1.0874	0.5030	0.0
2	XOR	relu	0	10	0.50	50	0.50	1.0	123	0.7500	1.0000	1.0000	0.000025	20.0	0.0000	1.9050	1.0845	0.5030	0.0
2	XOR	relu	0	10	0.50	50	0.50	1.0	7	0.7500	1.0000	1.0000	0.000122	14.7	0.0000	1.9528	1.1122	0.5058	0.0
2	XOR	relu	0	10	0.50	100	0.50	1.0	42	1.0000	1.0000	1.0000	0.000932	22.8	0.0000	2.0355	1.0593	0.5205	0.0
2	XOR	relu	0	10	0.50	100	0.50	1.0	123	1.0000	1.0000	1.0000	0.000012	27.2	0.0000	1.9048	1.0768	0.5011	0.0
2	XOR	relu	0	10	0.50	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.000001	21.5	0.0000	1.9766	1.1225	0.5005	0.0
2	XOR	relu	0	10	0.50	200	0.50	1.0	42	1.0000	1.0000	1.0000	0.000920	22.8	0.0000	2.0356	1.0589	0.5206	0.0
2	XOR	relu	0	10	0.50	200	0.50	1.0	123	1.0000	1.0000	1.0000	0.000020	27.2	0.0000	1.9037	1.0761	0.5015	0.0
2	XOR	relu	0	10	0.50	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.000016	19.8	0.0000	1.9919	1.1184	0.5018	0.0
2	XOR	relu	0	10	1.00	20	0.50	1.0	42	0.5000	1.0000	1.0000	0.003834	8.0	0.0000	2.1620	1.1350	0.5299	0.0
2	XOR	relu	0	10	1.00	20	0.50	1.0	123	0.5000	1.0000	1.0000	0.003547	11.0	0.5000	1.9831	1.1770	0.5404	0.0
2	XOR	relu	0	10	1.00	20	0.50	1.0	7	0.5000	1.0000	1.0000	0.008853	12.5	0.2500	2.0345	1.2444	0.5580	0.0
2	XOR	relu	0	10	1.00	50	0.50	1.0	42	0.7500	1.0000	1.0000	0.000090	12.7	0.0000	2.0264	1.0979	0.5050	0.0
2	XOR	relu	0	10	1.00	50	0.50	1.0	123	0.5000	1.0000	1.0000	0.000125	8.0	0.0000	1.9276	1.0956	0.5072	0.0
2	XOR	relu	0	10	1.00	50	0.50	1.0	7	0.7500	1.0000	1.0000	0.000244	15.0	0.0000	1.9378	1.1347	0.4909	0.0
2	XOR	relu	0	10	1.00	100	0.50	1.0	42	1.0000	1.0000	1.0000	0.003212	26.8	0.0000	2.0392	1.0648	0.4685	0.0
2	XOR	relu	0	10	1.00	100	0.50	1.0	123	1.0000	1.0000	0.7500	0.106256	21.5	0.0000	1.9289	1.0553	0.3381	0.0
2	XOR	relu	0	10	1.00	100	0.50	1.0	7	1.0000	1.0000	1.0000	0.000001	27.5	0.0000	1.9417	1.1215	0.5007	0.0
2	XOR	relu	0	10	1.00	200	0.50	1.0	42	1.0000	1.0000	1.0000	0.003148	26.5	0.0000	2.0392	1.0640	0.4690	0.0
2	XOR	relu	0	10	1.00	200	0.50	1.0	123	1.0000	1.0000	1.0000	0.000989	32.5	0.0000	1.9271	1.0713	0.4930	0.0
2	XOR	relu	0	10	1.00	200	0.50	1.0	7	1.0000	1.0000	1.0000	0.000005	26.0	0.0000	1.9504	1.1154	0.5010	0.0
2	XOR	relu	0	20	0.10	20	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	8.5	0.0000	2.6311	0.8248	0.0000	0.0
2	XOR	relu	0	20	0.10	20	0.50	1.0	123	1.0000	1.0000	0.5000	0.500000	8.0	1.0000	54.2338	3580.8843	0.0000	0.0
2	XOR	relu	0	20	0.10	20	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.5	0.0000	2.8541	0.7116	0.0000	0.0
2	XOR	relu	0	20	0.10	50	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	8.5	0.0000	2.6310	0.8248	0.0000	0.0
2	XOR	relu	0	20	0.10	50	0.50	1.0	123	1.0000	1.0000	1.0000	0.000004	18.8	0.0000	2.3969	0.9985	0.5011	0.0
2	XOR	relu	0	20	0.10	50	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.5	0.0000	2.8536	0.7116	0.0000	0.0
2	XOR	relu	0	20	0.10	100	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	8.5	0.0000	2.6310	0.8248	0.0000	0.0
2	XOR	relu	0	20	0.10	100	0.50	1.0	123	1.0000	1.0000	1.0000	0.000003	18.8	0.0000	2.3991	1.0013	0.5012	0.0
2	XOR	relu	0	20	0.10	100	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.5	0.0000	2.8536	0.7116	0.0000	0.0
2	XOR	relu	0	20	0.10	200	0.50	1.0	42	1.0000	1.0000	0.5000	0.500000	8.5	0.0000	2.6310	0.8248	0.0000	0.0
2	XOR	relu	0	20	0.10	200	0.50	1.0	123	1.0000	1.0000	1.0000	0.000003	18.8	0.0000	2.3991	1.0013	0.5011	0.0
2	XOR	relu	0	20	0.10	200	0.50	1.0	7	1.0000	1.0000	0.5000	0.500000	7.5	0.0000	2.8536	0.7116	0.0000	0.0
2	XOR	relu	0	20	0.50	20	0.50	1.0	42	0.5000	1.0000	1.0000	0.003984	9.0	0.0000	2.7203	1.1400	0.5385	0.0
2	XOR	relu	0	20	0.50	20	0.50	1.0	123	0.5000	1.0000	1.0000	0.004487	13.0	0.0000	2.3716	1.0483	0.5491	0.0
